id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized
N_S_863,2545.00,N2TL_0,5.10,10.00,0.00,3265.00,TL2S_0,750.00,13.78,720.00,1528.50,597.00,1,0.00,608.72,0,tripinfo_N_S_863,standard_car,0.99,
N_W_894,2675.00,N2TL_2,5.10,10.00,0.00,3265.00,TL2W_0,750.00,14.75,590.00,1503.93,476.00,1,0.00,488.73,0,tripinfo_N_W_894,standard_car,1.08,
S_N_844,2448.00,S2TL_1,5.10,10.00,0.00,3267.00,TL2N_0,750.00,13.18,819.00,1528.50,693.00,1,0.00,705.11,0,tripinfo_S_N_844,standard_car,0.97,
S_N_851,2476.00,S2TL_0,5.10,10.00,0.00,3268.00,TL2N_1,750.00,13.20,792.00,1528.50,664.00,1,0.00,676.94,0,tripinfo_S_N_851,standard_car,0.96,
N_S_869,2565.00,N2TL_2,5.10,10.00,0.00,3269.00,TL2S_0,750.00,13.78,704.00,1528.50,576.00,1,0.00,594.23,0,tripinfo_N_S_869,standard_car,1.01,
S_N_873,2570.00,S2TL_0,5.10,10.00,0.00,3270.00,TL2N_0,750.00,14.31,700.00,1528.50,577.00,1,0.00,594.47,0,tripinfo_S_N_873,standard_car,1.05,
N_S_913,2772.00,N2TL_2,5.10,10.00,0.00,3270.00,TL2S_1,750.00,14.34,498.00,1528.50,378.00,1,0.00,393.80,0,tripinfo_N_S_913,standard_car,1.06,
S_N_871,2569.00,S2TL_3,5.10,10.00,0.00,3271.00,TL2N_1,750.00,13.58,702.00,1528.50,579.00,1,0.00,592.96,0,tripinfo_S_N_871,standard_car,1.01,
N_S_946,3043.00,N2TL_3,5.10,10.00,0.00,3272.00,TL2S_1,750.00,14.83,229.00,1528.50,108.00,1,0.00,125.83,0,tripinfo_N_S_946,standard_car,1.08,
S_N_860,2532.00,S2TL_2,5.10,10.00,0.00,3273.00,TL2N_0,750.00,12.34,741.00,1528.50,606.00,1,0.00,619.99,0,tripinfo_S_N_860,standard_car,0.92,
N_W_934,2968.00,N2TL_2,5.10,10.00,0.00,3273.00,TL2W_0,750.00,14.16,305.00,1503.93,182.00,1,0.00,198.15,0,tripinfo_N_W_934,standard_car,1.02,
S_N_880,2613.00,S2TL_1,5.10,10.00,0.00,3274.00,TL2N_2,750.00,13.25,661.00,1528.50,534.00,1,0.00,548.55,0,tripinfo_S_N_880,standard_car,0.98,
N_S_911,2760.00,N2TL_2,5.10,10.00,0.00,3274.00,TL2S_2,750.00,12.76,514.00,1528.50,380.00,1,0.00,394.37,0,tripinfo_N_S_911,standard_car,0.93,
S_N_849,2467.00,S2TL_0,5.10,10.00,0.00,3275.00,TL2N_0,750.00,11.63,808.00,1528.50,669.00,1,0.00,680.57,0,tripinfo_S_N_849,standard_car,0.86,
S_N_870,2566.00,S2TL_0,5.10,10.00,0.00,3275.00,TL2N_1,750.00,12.74,709.00,1528.50,576.00,1,0.00,591.15,0,tripinfo_S_N_870,standard_car,0.94,
N_S_878,2601.00,N2TL_1,5.10,10.00,0.00,3275.00,TL2S_0,750.00,13.50,674.00,1528.50,543.00,1,0.00,563.05,0,tripinfo_N_S_878,standard_car,1.00,
N_S_897,2686.00,N2TL_3,5.10,10.00,0.00,3275.00,TL2S_1,750.00,11.78,589.00,1528.50,450.00,1,0.00,462.78,0,tripinfo_N_S_897,standard_car,0.88,
N_S_931,2943.00,N2TL_3,5.10,10.00,0.00,3275.00,TL2S_3,750.00,13.59,332.00,1528.50,203.00,1,0.00,221.73,0,tripinfo_N_S_931,standard_car,1.00,
S_N_876,2584.00,S2TL_1,5.10,10.00,0.00,3276.00,TL2N_1,750.00,13.54,692.00,1528.50,570.00,1,0.00,594.24,0,tripinfo_S_N_876,standard_car,1.13,
S_N_901,2710.00,S2TL_3,5.10,10.00,0.00,3276.00,TL2N_2,750.00,13.44,566.00,1528.50,438.00,1,0.00,452.75,0,tripinfo_S_N_901,standard_car,0.97,
S_N_902,2713.00,S2TL_1,5.10,10.00,0.00,3276.00,TL2N_3,750.00,14.45,563.00,1528.50,441.00,1,0.00,457.10,0,tripinfo_S_N_902,standard_car,1.05,
N_S_852,2478.00,N2TL_0,5.10,10.00,0.00,3277.00,TL2S_1,750.00,13.05,799.00,1528.50,664.00,1,0.00,683.87,0,tripinfo_N_S_852,standard_car,0.96,
S_N_853,2481.00,S2TL_1,5.10,10.00,0.00,3277.00,TL2N_0,750.00,12.42,796.00,1528.50,658.00,1,0.00,674.48,0,tripinfo_S_N_853,standard_car,0.91,
S_N_959,3171.00,S2TL_2,5.10,10.00,0.00,3277.00,TL2N_3,750.00,15.04,106.00,1528.50,0.00,0,0.00,6.79,0,tripinfo_S_N_959,standard_car,1.11,
S_N_884,2624.00,S2TL_2,5.10,10.00,0.00,3278.00,TL2N_1,750.00,13.96,654.00,1528.50,527.00,1,0.00,544.49,0,tripinfo_S_N_884,standard_car,1.01,
S_N_926,2878.00,S2TL_0,5.10,10.00,0.00,3278.00,TL2N_2,750.00,14.22,400.00,1528.50,278.00,1,0.00,294.69,0,tripinfo_S_N_926,standard_car,1.05,
N_S_842,2437.00,N2TL_2,5.10,10.00,0.00,3279.00,TL2S_0,750.00,10.52,842.00,1528.50,691.00,1,0.00,701.73,0,tripinfo_N_S_842,standard_car,0.79,
S_N_939,2993.00,S2TL_2,5.10,10.00,0.00,3279.00,TL2N_0,750.00,14.17,286.00,1528.50,166.00,1,0.00,183.29,0,tripinfo_S_N_939,standard_car,1.07,
S_N_872,2569.00,S2TL_2,5.10,10.00,0.00,3282.00,TL2N_0,750.00,11.62,713.00,1528.50,570.00,1,0.00,583.97,0,tripinfo_S_N_872,standard_car,0.86,
S_N_879,2612.00,S2TL_0,5.10,10.00,0.00,3283.00,TL2N_0,750.00,13.05,671.00,1528.50,541.00,1,0.00,566.87,0,tripinfo_S_N_879,standard_car,1.06,
S_N_922,2841.00,S2TL_1,5.10,10.00,0.00,3284.00,TL2N_1,750.00,12.07,443.00,1528.50,304.00,1,0.00,318.17,0,tripinfo_S_N_922,standard_car,0.89,
S_N_886,2643.00,S2TL_3,5.10,10.00,0.00,3285.00,TL2N_0,750.00,12.58,642.00,1528.50,505.00,1,0.00,522.55,0,tripinfo_S_N_886,standard_car,0.92,
N_S_904,2720.00,N2TL_0,5.10,10.00,0.00,3285.00,TL2S_0,750.00,10.58,565.00,1528.50,411.00,1,0.00,424.23,0,tripinfo_N_S_904,standard_car,0.78,
S_N_956,3139.00,S2TL_2,5.10,10.00,0.00,3285.00,TL2N_2,750.00,13.50,146.00,1528.50,17.00,1,0.00,33.15,0,tripinfo_S_N_956,standard_car,0.98,
S_N_930,2942.00,S2TL_0,5.10,10.00,0.00,3286.00,TL2N_1,750.00,11.72,344.00,1528.50,204.00,1,0.00,218.47,0,tripinfo_S_N_930,standard_car,0.88,
N_S_948,3079.00,N2TL_3,5.10,10.00,0.00,3286.00,TL2S_1,750.00,10.88,207.00,1528.50,55.00,1,0.00,68.40,0,tripinfo_N_S_948,standard_car,0.79,
S_N_910,2757.00,S2TL_2,5.10,10.00,0.00,3287.00,TL2N_0,750.00,14.45,530.00,1528.50,400.00,1,0.00,428.27,0,tripinfo_S_N_910,standard_car,1.09,
N_S_915,2795.00,N2TL_3,5.10,10.00,0.00,3287.00,TL2S_0,750.00,11.23,492.00,1528.50,343.00,1,0.00,357.73,0,tripinfo_N_S_915,standard_car,0.82,
S_N_927,2912.00,S2TL_3,5.10,10.00,0.00,3288.00,TL2N_2,750.00,11.99,376.00,1528.50,237.00,1,0.00,252.49,0,tripinfo_S_N_927,standard_car,0.90,
S_N_940,2996.00,S2TL_3,5.10,10.00,0.00,3290.00,TL2N_0,750.00,11.90,294.00,1528.50,154.00,1,0.00,169.22,0,tripinfo_S_N_940,standard_car,0.89,
S_N_942,3000.00,S2TL_1,5.10,10.00,0.00,3291.00,TL2N_0,750.00,11.28,291.00,1528.50,145.00,1,0.00,158.37,0,tripinfo_S_N_942,standard_car,0.83,
S_E_950,3090.00,S2TL_3,5.10,10.00,0.00,3291.00,TL2E_0,750.00,12.49,201.00,1503.93,63.00,1,0.00,80.76,0,tripinfo_S_E_950,standard_car,0.91,
S_W_963,3293.00,S2TL_1,5.10,10.00,0.00,3457.00,TL2W_0,750.00,16.82,164.00,1524.57,58.00,1,0.00,73.90,0,tripinfo_S_W_963,standard_car,1.23,
N_E_947,3052.00,N2TL_3,5.10,10.00,0.00,3467.00,TL2E_0,750.00,14.10,415.00,1524.57,293.00,1,0.00,307.75,0,tripinfo_N_E_947,standard_car,1.04,
N_E_909,2753.00,N2TL_1,5.10,10.00,0.00,3471.00,TL2E_0,750.00,12.25,718.00,1524.57,584.00,1,0.00,594.95,0,tripinfo_N_E_909,standard_car,0.90,
W_E_936,2982.00,W2TL_0,5.10,10.00,0.00,3660.00,TL2E_0,750.00,14.95,678.00,1528.50,564.00,1,0.00,578.77,0,tripinfo_W_E_936,standard_car,1.11,
E_W_958,3152.00,E2TL_1,5.10,10.00,0.00,3662.00,TL2W_2,750.00,15.95,510.00,1528.50,400.00,1,0.00,415.64,0,tripinfo_E_W_958,standard_car,1.17,
W_E_951,3094.00,W2TL_2,5.10,10.00,0.00,3663.00,TL2E_1,750.00,15.22,569.00,1528.50,455.00,1,0.00,470.31,0,tripinfo_W_E_951,standard_car,1.13,
W_E_964,3294.00,W2TL_3,5.10,10.00,0.00,3664.00,TL2E_2,750.00,15.67,370.00,1528.50,257.00,1,0.00,273.89,0,tripinfo_W_E_964,standard_car,1.15,
W_E_974,3419.00,W2TL_2,5.10,10.00,0.00,3664.00,TL2E_3,750.00,16.12,245.00,1528.50,133.00,1,0.00,151.57,0,tripinfo_W_E_974,standard_car,1.18,
W_E_924,2860.00,W2TL_1,5.10,10.00,0.00,3667.00,TL2E_0,750.00,13.13,807.00,1528.50,681.00,1,0.00,693.02,0,tripinfo_W_E_924,standard_car,0.97,
E_W_925,2866.00,E2TL_0,5.10,10.00,0.00,3667.00,TL2W_0,750.00,13.11,801.00,1528.50,675.00,1,0.00,687.58,0,tripinfo_E_W_925,standard_car,0.97,
E_W_929,2926.00,E2TL_2,5.10,10.00,0.00,3667.00,TL2W_1,750.00,12.92,741.00,1528.50,614.00,1,0.00,626.50,0,tripinfo_E_W_929,standard_car,0.96,
W_E_928,2922.00,W2TL_0,5.10,10.00,0.00,3668.00,TL2E_0,750.00,12.68,746.00,1528.50,617.00,1,0.00,629.61,0,tripinfo_W_E_928,standard_car,0.95,
W_S_938,2990.00,W2TL_2,5.10,10.00,0.00,3668.00,TL2S_0,750.00,13.70,678.00,1503.93,556.00,1,0.00,568.95,0,tripinfo_W_S_938,standard_car,1.00,
E_W_937,2985.00,E2TL_2,5.10,10.00,0.00,3669.00,TL2W_1,750.00,13.55,684.00,1528.50,559.00,1,0.00,573.72,0,tripinfo_E_W_937,standard_car,1.00,
E_W_935,2975.00,E2TL_1,5.10,10.00,0.00,3670.00,TL2W_2,750.00,12.42,695.00,1528.50,561.00,1,0.00,572.75,0,tripinfo_E_W_935,standard_car,0.90,
W_E_944,3002.00,W2TL_0,5.10,10.00,0.00,3670.00,TL2E_1,750.00,15.24,668.00,1528.50,546.00,1,0.00,567.84,0,tripinfo_W_E_944,standard_car,1.11,
E_W_949,3080.00,E2TL_1,5.10,10.00,0.00,3670.00,TL2W_0,750.00,14.30,590.00,1528.50,467.00,1,0.00,485.46,0,tripinfo_E_W_949,standard_car,1.06,
W_E_952,3099.00,W2TL_0,5.10,10.00,0.00,3671.00,TL2E_1,750.00,15.73,572.00,1528.50,451.00,1,0.00,475.24,0,tripinfo_W_E_952,standard_car,1.14,
W_E_953,3109.00,W2TL_0,5.10,10.00,0.00,3671.00,TL2E_2,750.00,13.89,562.00,1528.50,438.00,1,0.00,454.24,0,tripinfo_W_E_953,standard_car,1.03,
E_N_954,3115.00,E2TL_1,5.10,10.00,0.00,3671.00,TL2N_0,750.00,13.46,556.00,1503.93,429.00,1,0.00,444.09,0,tripinfo_E_N_954,standard_car,0.98,
W_S_957,3151.00,W2TL_2,5.10,10.00,0.00,3671.00,TL2S_0,750.00,14.31,520.00,1503.93,398.00,1,0.00,414.02,0,tripinfo_W_S_957,standard_car,1.03,
E_N_960,3208.00,E2TL_0,5.10,10.00,0.00,3671.00,TL2N_1,750.00,14.81,463.00,1503.93,345.00,1,0.00,363.17,0,tripinfo_E_N_960,standard_car,1.09,
E_W_932,2951.00,E2TL_3,5.10,10.00,0.00,3672.00,TL2W_0,750.00,12.60,721.00,1528.50,587.00,1,0.00,601.14,0,tripinfo_E_W_932,standard_car,0.92,
E_W_943,3001.00,E2TL_0,5.10,10.00,0.00,3672.00,TL2W_3,750.00,12.65,671.00,1528.50,538.00,1,0.00,550.62,0,tripinfo_E_W_943,standard_car,0.92,
E_W_961,3244.00,E2TL_3,5.10,10.00,0.00,3672.00,TL2W_1,750.00,14.43,428.00,1528.50,305.00,1,0.00,324.14,0,tripinfo_E_W_961,standard_car,1.07,
E_W_968,3308.00,E2TL_3,5.10,10.00,0.00,3672.00,TL2W_2,750.00,13.35,364.00,1528.50,237.00,1,0.00,252.63,0,tripinfo_E_W_968,standard_car,0.99,
W_E_933,2960.00,W2TL_2,5.10,10.00,0.00,3673.00,TL2E_0,750.00,12.27,713.00,1528.50,577.00,1,0.00,591.06,0,tripinfo_W_E_933,standard_car,0.90,
E_W_977,3562.00,E2TL_1,5.10,10.00,0.00,3673.00,TL2W_3,750.00,13.14,111.00,1528.50,0.00,0,0.00,8.31,0,tripinfo_E_W_977,standard_car,1.07,
E_W_941,2999.00,E2TL_1,5.10,10.00,0.00,3674.00,TL2W_0,750.00,13.60,675.00,1528.50,546.00,1,0.00,564.11,0,tripinfo_E_W_941,standard_car,1.00,
E_W_972,3397.00,E2TL_1,5.10,10.00,0.00,3674.00,TL2W_1,750.00,13.51,277.00,1528.50,149.00,1,0.00,164.42,0,tripinfo_E_W_972,standard_car,0.98,
E_N_955,3139.00,E2TL_0,5.10,10.00,0.00,3678.00,TL2N_0,750.00,12.43,539.00,1503.93,405.00,1,0.00,419.53,0,tripinfo_E_N_955,standard_car,0.91,
W_E_971,3373.00,W2TL_2,5.10,10.00,0.00,3681.00,TL2E_0,750.00,11.39,308.00,1528.50,164.00,1,0.00,177.59,0,tripinfo_W_E_971,standard_car,0.85,
W_E_979,3604.00,W2TL_0,5.10,10.00,0.00,3721.00,TL2E_0,750.00,13.43,117.00,1528.50,0.00,0,0.00,2.67,0,tripinfo_W_E_979,standard_car,0.97,
E_W_980,3620.00,E2TL_0,5.10,10.00,0.00,3742.00,TL2W_0,750.00,12.64,122.00,1528.50,0.00,0,0.00,2.52,0,tripinfo_E_W_980,standard_car,0.92,
E_S_975,3434.00,E2TL_2,5.10,10.00,0.00,3868.00,TL2S_0,750.00,12.95,434.00,1524.57,306.00,1,0.00,318.38,0,tripinfo_E_S_975,standard_car,0.96,
E_S_976,3559.00,E2TL_1,5.10,10.00,0.00,3877.00,TL2S_0,750.00,11.76,318.00,1524.57,176.00,1,0.00,187.71,0,tripinfo_E_S_976,standard_car,0.85,
E_S_982,3780.00,E2TL_2,5.10,10.00,0.00,3877.00,TL2S_1,750.00,16.05,97.00,1524.57,0.00,0,0.00,3.19,0,tripinfo_E_S_982,standard_car,1.19,
N_S_973,3397.00,N2TL_3,5.10,10.00,0.00,4060.00,TL2S_0,750.00,15.51,663.00,1528.50,551.00,1,0.00,567.08,0,tripinfo_N_S_973,standard_car,1.15,
S_N_966,3298.00,S2TL_3,5.10,10.00,0.00,4061.00,TL2N_0,750.00,14.91,763.00,1528.50,648.00,1,0.00,661.21,0,tripinfo_S_N_966,standard_car,1.09,
S_N_969,3328.00,S2TL_3,5.10,10.00,0.00,4061.00,TL2N_1,750.00,14.69,733.00,1528.50,618.00,1,0.00,631.82,0,tripinfo_S_N_969,standard_car,1.09,
S_E_967,3301.00,S2TL_3,5.10,10.00,0.00,4062.00,TL2E_0,750.00,15.02,761.00,1503.93,648.00,1,0.00,662.91,0,tripinfo_S_E_967,standard_car,1.11,
S_N_970,3358.00,S2TL_1,5.10,10.00,0.00,4063.00,TL2N_0,750.00,14.77,705.00,1528.50,588.00,1,0.00,602.67,0,tripinfo_S_N_970,standard_car,1.08,
S_N_978,3575.00,S2TL_3,5.10,10.00,0.00,4067.00,TL2N_0,750.00,13.77,492.00,1528.50,367.00,1,0.00,382.06,0,tripinfo_S_N_978,standard_car,1.00,
S_N_986,3945.00,S2TL_1,5.10,10.00,0.00,4069.00,TL2N_0,750.00,13.66,124.00,1528.50,1.00,1,0.00,14.43,0,tripinfo_S_N_986,standard_car,1.01,
S_N_965,3295.00,S2TL_3,5.10,10.00,0.00,4070.00,TL2N_1,750.00,14.25,775.00,1528.50,651.00,1,0.00,669.48,0,tripinfo_S_N_965,standard_car,1.05,
S_N_962,3260.00,S2TL_2,5.10,10.00,0.00,4075.00,TL2N_0,750.00,11.80,815.00,1528.50,673.00,1,0.00,684.95,0,tripinfo_S_N_962,standard_car,0.85,
S_N_989,4025.00,S2TL_2,5.10,10.00,0.00,4116.00,TL2N_0,750.00,16.98,91.00,1528.50,0.00,0,0.00,3.01,0,tripinfo_S_N_989,standard_car,1.26,
S_W_983,3813.00,S2TL_1,5.10,10.00,0.00,4271.00,TL2W_0,750.00,12.33,458.00,1524.57,324.00,1,0.00,334.77,0,tripinfo_S_W_983,standard_car,0.90,
W_E_984,3847.00,W2TL_0,5.10,10.00,0.00,4458.00,TL2E_0,750.00,16.28,611.00,1528.50,503.00,1,0.00,518.66,0,tripinfo_W_E_984,standard_car,1.20,
E_W_994,4289.00,E2TL_1,5.10,10.00,0.00,4463.00,TL2W_0,750.00,14.89,174.00,1528.50,56.00,1,0.00,71.17,0,tripinfo_E_W_994,standard_car,1.08,
E_W_987,3993.00,E2TL_0,5.10,10.00,0.00,4464.00,TL2W_1,750.00,15.02,471.00,1528.50,356.00,1,0.00,371.62,0,tripinfo_E_W_987,standard_car,1.11,
E_W_985,3857.00,E2TL_0,5.10,10.00,0.00,4465.00,TL2W_0,750.00,13.88,608.00,1528.50,485.00,1,0.00,500.81,0,tripinfo_E_W_985,standard_car,1.03,
W_S_991,4232.00,W2TL_3,5.10,10.00,0.00,4465.00,TL2S_0,750.00,13.91,233.00,1503.93,113.00,1,0.00,126.83,0,tripinfo_W_S_991,standard_car,1.03,
W_E_996,4354.00,W2TL_0,5.10,10.00,0.00,4465.00,TL2E_1,750.00,14.30,111.00,1528.50,0.00,0,0.00,6.08,0,tripinfo_W_E_996,standard_car,1.05,
W_E_988,4003.00,W2TL_3,5.10,10.00,0.00,4467.00,TL2E_0,750.00,13.30,464.00,1528.50,337.00,1,0.00,350.98,0,tripinfo_W_E_988,standard_car,0.98,
E_W_981,3775.00,E2TL_3,5.10,10.00,0.00,4470.00,TL2W_0,750.00,12.89,695.00,1528.50,564.00,1,0.00,576.38,0,tripinfo_E_W_981,standard_car,0.93,
W_E_992,4237.00,W2TL_1,5.10,10.00,0.00,4471.00,TL2E_0,750.00,12.33,234.00,1528.50,99.00,1,0.00,111.70,0,tripinfo_W_E_992,standard_car,0.90,
W_S_997,4377.00,W2TL_0,5.10,10.00,0.00,4477.00,TL2S_0,750.00,15.89,100.00,1503.93,0.00,0,0.00,6.69,0,tripinfo_W_S_997,standard_car,1.17,
E_W_998,4409.00,E2TL_0,5.10,10.00,0.00,4564.00,TL2W_0,750.00,10.06,155.00,1528.50,0.00,0,0.00,3.64,0,tripinfo_E_W_998,standard_car,0.73,
S_N_990,4121.00,S2TL_2,5.10,10.00,0.00,4865.00,TL2N_0,750.00,13.33,744.00,1528.50,621.00,1,0.00,633.44,0,tripinfo_S_N_990,standard_car,1.00,
S_N_993,4262.00,S2TL_0,5.10,10.00,0.00,4872.00,TL2N_0,750.00,12.38,610.00,1528.50,474.00,1,0.00,486.18,0,tripinfo_S_N_993,standard_car,0.89,
N_W_995,4298.00,N2TL_3,5.10,10.00,0.00,4879.00,TL2W_0,750.00,10.27,581.00,1503.93,429.00,1,0.00,438.88,0,tripinfo_N_W_995,standard_car,0.77,
E_W_999,5319.00,E2TL_2,5.10,10.00,0.00,6069.00,TL2W_0,750.00,12.88,750.00,1528.50,618.00,1,0.00,631.44,0,tripinfo_E_W_999,standard_car,0.93,
